userName,content,score,thumbsUpCount,at
Pengguna Google,bagus,5,0,2024-10-07 14:42:29
Pengguna Google,ok,5,0,2024-09-30 01:58:39
Pengguna Google,gacor,5,0,2024-10-07 00:46:16
Pengguna Google,mantap,5,0,2024-10-15 04:49:22
Pengguna Google,keren,5,0,2024-10-17 07:51:56
Pengguna Google,bagus,5,0,2024-10-23 03:37:00
Pengguna Google,Good,5,0,2024-10-16 20:37:13
Pengguna Google,Bagus,5,0,2024-10-16 00:25:12
Pengguna Google,nice,5,0,2024-10-14 02:52:30
Pengguna Google,Bagus,5,0,2024-10-08 08:14:42
Pengguna Google,ok,5,0,2024-10-14 14:54:11
Pengguna Google,good,5,0,2024-10-14 18:51:40
Pengguna Google,masyallah,5,0,2024-10-20 05:06:59
Pengguna Google,mantap,5,0,2024-10-04 07:58:10
Pengguna Google,keren,5,0,2024-10-22 01:30:16
Pengguna Google,ok,5,0,2024-10-07 05:21:47
Pengguna Google,good,5,0,2024-10-10 11:52:07
Pengguna Google,keren,5,0,2024-10-22 15:50:56
Pengguna Google,mantap,5,0,2024-10-21 12:01:48
Pengguna Google,mantapp,5,0,2024-10-14 14:57:38
Pengguna Google,keren,5,0,2024-10-11 12:35:40
Pengguna Google,good,5,0,2024-10-22 01:08:21
Pengguna Google,keren,5,0,2024-10-06 08:34:00
Pengguna Google,bagus,5,0,2024-10-01 01:19:55
Pengguna Google,mantap,5,0,2024-10-05 04:38:00
Pengguna Google,Keren,5,0,2024-10-04 08:48:45
Pengguna Google,keren,5,0,2024-10-07 22:04:19
Pengguna Google,epic,5,0,2024-10-13 06:19:09
Pengguna Google,membantu,5,0,2024-10-13 12:43:21
Pengguna Google,mantap,5,0,2024-10-13 02:59:42
Pengguna Google,gokil,5,0,2024-10-21 14:19:46
Pengguna Google,Mantap,5,0,2024-10-08 07:26:19
Pengguna Google,ganteng,5,0,2024-10-09 03:39:56
Pengguna Google,bagus,5,0,2024-10-20 05:37:28
Pengguna Google,mauntab,5,0,2024-10-05 11:15:36
Pengguna Google,kereen,5,0,2024-10-04 10:03:55
Pengguna Google,Amazing,5,0,2024-10-03 08:52:48
Pengguna Google,Good,5,0,2024-10-06 08:51:00
Pengguna Google,sakjosssee👍👍👍,5,0,2024-10-26 11:16:00
Pengguna Google,Mantap,5,0,2024-10-23 12:01:46
Pengguna Google,The Bestttt🫶,5,0,2024-10-07 14:31:15
Pengguna Google,👍bagus,5,0,2024-11-02 18:18:27
Pengguna Google,bagus👍,5,0,2024-11-22 11:11:33
Pengguna Google,Bagus👍,5,0,2024-10-04 00:46:50
Pengguna Google,Best de Best,5,0,2024-10-31 04:18:13
Pengguna Google,👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿,1,0,2024-11-07 13:44:20
Pengguna Google,😄,4,0,2024-11-12 11:35:19
Pengguna Google,👍,4,0,2024-10-05 08:30:35
Pengguna Google,kerenn.....!!,5,0,2024-10-03 12:37:09
Pengguna Google,mantap..,5,0,2024-10-14 01:27:47
Pengguna Google,good.,5,0,2024-10-16 12:01:01
Pengguna Google,very😘,5,0,2024-10-21 17:55:23
Pengguna Google,sangat bagus👍👍👍👍👍,5,0,2024-10-22 03:16:47
Pengguna Google,good :),5,0,2024-10-05 06:04:39
Pengguna Google,jossss🔥,5,0,2024-10-23 14:07:15
Pengguna Google,mantab.,5,0,2024-11-22 12:38:00
Pengguna Google,lumayan 👍👍👍👍,5,0,2024-10-27 11:38:00
Pengguna Google,keren🤙🏻🤙🏻,5,0,2024-10-28 13:17:05
Pengguna Google,mantap👍👍👍,5,0,2024-10-12 09:18:29
Pengguna Google,Bagus..👍👍,5,0,2024-12-25 14:31:38
Pengguna Google,⭐💯⭐⭐,5,0,2024-10-26 02:00:48
Pengguna Google,bad..,1,0,2024-10-21 12:05:33
Pengguna Google,sangat bagus,5,0,2024-10-04 05:45:42
Pengguna Google,sangat bagus,5,0,2024-10-08 06:03:04
Pengguna Google,sangat bagus,5,0,2024-11-25 01:37:32
Pengguna Google,good ai,5,0,2024-10-14 02:07:54
Pengguna Google,keren banget,5,0,2024-12-08 18:09:00
Pengguna Google,Keren banget,5,0,2024-10-13 03:55:56
Pengguna Google,bgus apknyya,5,0,2024-10-18 11:43:20
Pengguna Google,Luar Biasa,5,0,2024-11-09 04:26:59
Pengguna Google,mantap Djiwa,5,0,2024-10-01 02:14:40
Pengguna Google,sangat bagus,5,0,2024-11-12 22:01:14
Pengguna Google,paling bagus,5,0,2024-10-06 02:17:06
Pengguna Google,baguss bangett,5,0,2024-10-20 12:30:33
Pengguna Google,ALHAMDULILLAH keren,5,0,2024-10-29 16:15:22
Pengguna Google,luar biasa,5,0,2024-10-11 16:04:48
Pengguna Google,mantap kak,5,0,2024-10-26 15:38:28
Pengguna Google,sangat bermaanfaat,5,0,2024-12-14 23:15:50
Pengguna Google,sangat bagus,5,0,2024-10-05 14:42:09
Pengguna Google,bagus bgt,5,0,2024-10-11 13:25:12
Pengguna Google,sangat puas,5,0,2024-10-09 02:02:22
Pengguna Google,So awesome,5,0,2024-10-09 04:54:52
Pengguna Google,best ai,5,0,2024-11-14 00:05:48
Pengguna Google,oke banget,5,0,2024-10-22 13:01:33
Pengguna Google,sangat bagusss,5,0,2024-11-04 14:01:25
Pengguna Google,sangaaaattt membantuu,5,0,2024-10-04 00:38:54
Pengguna Google,good frend,5,0,2024-10-06 14:48:41
Pengguna Google,bagus makasih,5,0,2024-10-14 11:30:13
Pengguna Google,BAGUSS POLLL,5,0,2024-11-10 05:30:56
Pengguna Google,sangat jelas,5,0,2024-10-15 12:17:59
Pengguna Google,keren banget,5,0,2024-10-09 01:59:26
Pengguna Google,baguss bangetttttt,5,0,2024-10-20 16:18:16
Pengguna Google,sangat bagus,5,0,2024-10-07 16:33:05
Pengguna Google,oke bgt,5,0,2024-10-12 12:49:47
Pengguna Google,bagus nice,5,0,2024-11-01 13:56:41
Pengguna Google,good job,5,0,2024-10-27 07:10:33
Pengguna Google,tooooop pokoknya,5,0,2024-10-05 05:38:41
Pengguna Google,bagus lah,5,0,2024-10-19 06:07:07
Pengguna Google,Sangat baik,5,0,2024-11-11 12:48:35
Pengguna Google,mantap bjir,5,0,2024-11-04 06:40:39
Pengguna Google,sangat baik,5,0,2024-10-13 07:38:09
Pengguna Google,bagus broo,5,0,2024-11-10 14:46:30
Pengguna Google,sangat bagus,5,0,2024-10-08 00:21:11
Pengguna Google,mantap cut,5,0,2024-10-08 16:20:40
Pengguna Google,sangat bagus,5,0,2024-11-02 09:20:06
Pengguna Google,sangat saya,5,0,2024-10-04 01:04:48
Pengguna Google,sangat bagusi,5,0,2024-10-03 00:26:31
Pengguna Google,sangat baik,5,0,2024-11-04 21:30:50
Pengguna Google,yg lumayan,5,0,2024-11-01 07:42:21
Pengguna Google,sangat bagus,5,0,2024-10-17 13:08:51
Pengguna Google,ok bsnget,5,0,2024-10-03 13:23:25
Pengguna Google,sangat baik,5,0,2024-10-03 09:14:12
Pengguna Google,Puas banget,5,0,2024-10-01 04:54:58
Pengguna Google,bagus bangettttt,5,0,2024-10-22 04:20:16
Pengguna Google,luar biasa,5,0,2024-10-28 20:44:30
Pengguna Google,bagus bro,5,0,2024-10-02 01:50:55
Pengguna Google,very helpfull,5,0,2024-10-07 07:45:35
Pengguna Google,best bgt,5,0,2024-10-15 14:07:58
Pengguna Google,bagussss banget,5,0,2024-10-19 13:02:54
Pengguna Google,sangat mantap,5,0,2024-10-21 05:59:50
Pengguna Google,Kamu nanya,5,0,2024-10-02 06:18:31
Pengguna Google,mantap banget,5,0,2024-10-07 18:28:06
Pengguna Google,very helpful,5,0,2024-10-22 05:10:31
Pengguna Google,good app,5,0,2024-10-09 02:57:30
Pengguna Google,bagus kali,5,0,2024-10-16 11:00:20
Pengguna Google,mersa terbamtu,5,0,2024-11-05 02:01:15
Pengguna Google,BAGUS BANGETZZZ,5,0,2024-10-06 07:13:19
Pengguna Google,good place,5,0,2024-10-15 18:10:33
Pengguna Google,Sangat bagus,5,0,2024-10-03 13:18:11
Pengguna Google,nice app,5,0,2024-10-02 00:44:49
Pengguna Google,sangat baik,5,0,2024-10-12 08:45:06
Pengguna Google,gg poll,5,0,2024-10-07 14:51:35
Pengguna Google,love it,5,0,2024-10-29 00:05:36
Pengguna Google,sangat bagusssss,5,0,2024-10-29 03:15:10
Pengguna Google,sangat baik,5,0,2024-10-02 02:59:07
Pengguna Google,so nice,5,0,2024-10-17 10:21:23
Pengguna Google,Luar biasa,5,0,2024-10-22 01:28:52
Pengguna Google,mantap fuullll,5,0,2024-11-11 21:15:30
Pengguna Google,sangat bagus,5,0,2024-10-01 03:46:53
Pengguna Google,suka bangetyt,5,0,2024-10-09 01:43:12
Pengguna Google,luar biasa,5,0,2024-10-06 17:33:27
Pengguna Google,Bagusss banget,5,0,2024-10-03 15:50:55
Pengguna Google,ok banget,5,0,2024-10-29 12:13:54
Pengguna Google,aplikasi baguss,5,0,2024-10-28 09:28:56
Pengguna Google,Sangat puas,5,0,2024-10-14 11:02:00
Pengguna Google,sangat bagus,5,0,2024-10-16 02:54:09
Pengguna Google,akuuuu sukaaaaa,5,0,2024-10-22 11:17:32
Pengguna Google,baik terimakasih,5,0,2024-10-04 12:00:41
Pengguna Google,sangat bagus,5,0,2024-10-29 23:29:23
Pengguna Google,luar biasa,5,0,2024-10-06 15:27:49
Pengguna Google,luar biasa,5,0,2024-10-05 08:11:05
Pengguna Google,sangat baik,5,0,2024-10-14 02:25:41
Pengguna Google,kereeeeeeen pokoknya,5,0,2024-10-04 10:59:02
Pengguna Google,nice banget,5,0,2024-10-26 22:29:45
Pengguna Google,Terima kasih,5,0,2024-11-11 05:23:01
Pengguna Google,chatGPT is good,5,0,2024-10-26 09:12:46
Pengguna Google,Good job,5,0,2024-10-13 13:32:19
Pengguna Google,sangat bagus,5,0,2024-11-10 06:02:19
Pengguna Google,luarr biasa,5,0,2024-11-07 13:17:25
Pengguna Google,Love it,5,0,2024-10-30 15:20:06
Pengguna Google,sangat responsif,5,0,2024-10-14 00:12:24
Pengguna Google,sangat bagus,5,0,2024-10-11 12:07:45
Pengguna Google,love it,5,0,2024-10-31 14:41:07
Pengguna Google,mantap lah,5,0,2024-10-27 17:38:32
Pengguna Google,good help,5,0,2024-10-04 23:13:00
Pengguna Google,Baik saja,5,0,2024-11-03 12:42:52
Pengguna Google,sangat bagus,5,0,2024-10-05 01:51:04
Pengguna Google,bagus banget,5,0,2024-11-11 10:52:15
Pengguna Google,sangat baguss,5,0,2024-11-20 12:11:42
Pengguna Google,keren banget,5,0,2024-10-04 10:51:51
Pengguna Google,sangat puas,5,0,2024-10-29 12:00:59
Pengguna Google,sangat bagus,5,0,2024-10-22 13:14:00
Pengguna Google,ok banget,5,0,2024-11-01 01:12:21
Pengguna Google,Bagus banget,5,0,2024-10-08 02:54:42
Pengguna Google,sangat bagus,5,0,2024-11-09 23:06:26
Pengguna Google,sangat bagus,5,0,2024-10-05 12:40:29
Pengguna Google,Sangat bangus,5,0,2024-10-21 21:17:19
Pengguna Google,Thank yee,5,0,2024-10-13 12:53:29
Pengguna Google,bagus bangettt,5,0,2024-10-30 08:11:21
Pengguna Google,sukaaaa bngtttt,5,0,2024-10-06 01:23:12
Pengguna Google,luar biasa,5,0,2024-10-06 15:20:02
Pengguna Google,bagussss bagatttty,5,0,2024-10-04 07:53:16
Pengguna Google,KEREEEEN CADASS,5,0,2024-10-02 02:38:49
Pengguna Google,Bagus banget,5,0,2024-10-28 08:23:33
Pengguna Google,sangat baguss,5,0,2024-10-07 10:29:48
Pengguna Google,sangat baik,5,0,2024-10-21 10:10:30
Pengguna Google,keren banget,5,0,2024-10-12 14:05:19
Pengguna Google,so good,5,0,2024-10-30 12:59:43
Pengguna Google,keren banget,5,0,2024-10-20 16:27:48
Pengguna Google,keren banget,5,0,2024-10-13 15:03:42
Pengguna Google,sangat baik,5,0,2024-10-10 00:07:49
Pengguna Google,gacor kang,5,0,2024-11-11 10:38:55
Pengguna Google,bagus banget,5,0,2024-10-16 07:18:26
Pengguna Google,sedikit ngelag,5,0,2024-10-14 12:01:18
Pengguna Google,aplikasi bagus,5,0,2024-10-02 14:14:28
Pengguna Google,hebat bangeet,5,0,2024-10-22 14:23:33
Pengguna Google,Bagus poll,5,0,2024-10-18 07:05:52
Pengguna Google,sangat lengkap,5,0,2024-10-20 14:26:12
Pengguna Google,very good,5,0,2024-10-05 01:08:47
Pengguna Google,baguss bngt,5,0,2024-11-09 02:54:47
Pengguna Google,sangat bagus,5,0,2024-10-13 06:48:17
Pengguna Google,saya suka,5,0,2024-11-10 02:04:43
Pengguna Google,sangat bagus,5,0,2024-10-17 01:55:54
Pengguna Google,sangat baik,5,0,2024-10-16 00:42:56
Pengguna Google,sangat bagusss,5,0,2024-11-13 05:56:41
Pengguna Google,sangat baik,5,0,2024-10-15 06:41:16
Pengguna Google,Luar biasa,5,0,2024-10-05 08:19:12
Pengguna Google,sangatt bgusss,5,0,2024-10-06 07:47:21
Pengguna Google,Top Banget,5,0,2025-03-22 12:46:09
Pengguna Google,God job,5,0,2024-11-11 08:04:19
Pengguna Google,bguss bgtt,5,0,2024-11-10 01:44:29
Pengguna Google,sangat puas,5,0,2024-10-03 03:14:46
Pengguna Google,sangat bagus,5,0,2024-10-26 23:14:35
Pengguna Google,mmbantu skliii,5,0,2024-10-02 13:00:00
Pengguna Google,sangat bagus,5,0,2024-10-05 07:33:26
Pengguna Google,sejuta manfaat,5,0,2024-11-08 22:04:34
Pengguna Google,buaaaaagiss puuuuol,5,0,2024-10-05 15:42:31
Pengguna Google,Keren aja,5,0,2024-10-04 10:28:31
Pengguna Google,sange bagus,5,0,2024-10-17 03:08:57
Pengguna Google,sangat bagus,5,0,2024-10-02 22:31:53
Pengguna Google,terimakasih banyak,5,0,2024-10-24 15:31:28
Pengguna Google,sangat akurat,5,0,2024-10-01 12:44:38
Pengguna Google,bagus bgt,5,0,2024-10-26 11:32:01
Pengguna Google,Luar biasa,5,0,2024-10-01 01:08:23
Pengguna Google,sangat bagus,5,0,2024-11-02 11:08:16
Pengguna Google,mild blowing,5,0,2024-10-16 06:27:15
Pengguna Google,aplikasi capcur,5,0,2024-10-28 15:21:35
Pengguna Google,keren bgt,5,0,2024-10-24 04:46:22
Pengguna Google,very good,5,0,2024-10-16 06:34:06
Pengguna Google,Bagus banget,5,0,2024-11-05 10:51:23
Pengguna Google,bintang 5,5,0,2024-10-04 15:51:57
Pengguna Google,bagus buangetttt,5,0,2024-10-09 21:13:18
Pengguna Google,bagus banget,5,0,2024-11-09 23:47:47
Pengguna Google,aplikasi pintar,5,0,2024-10-15 11:55:57
Pengguna Google,sangat bagus,5,0,2024-10-14 10:55:40
Pengguna Google,Sangatt bagusss,5,0,2024-10-24 11:00:01
Pengguna Google,bagus bgt,5,0,2024-10-21 11:20:36
Pengguna Google,bagus poll,5,0,2024-09-30 11:11:53
Pengguna Google,good aplikasi,5,0,2024-10-09 02:31:07
Pengguna Google,keren habis,5,0,2024-10-07 13:10:38
Pengguna Google,so helpful,5,0,2024-10-16 14:19:04
Pengguna Google,aplikasi mantap,5,0,2024-10-06 17:14:55
Pengguna Google,bagus banget,5,0,2024-11-12 11:47:28
Pengguna Google,sangat bagus,5,0,2024-10-20 08:59:40
Pengguna Google,sangat bagus,5,0,2024-10-29 09:29:51
Pengguna Google,ok banget,5,0,2024-10-12 07:57:36
Pengguna Google,very good,5,0,2024-10-19 13:34:31
Pengguna Google,sangat terbantu,5,0,2024-10-16 04:45:10
Pengguna Google,the best pokoknya,5,0,2024-11-04 11:03:03
Pengguna Google,very helpfull,5,0,2024-11-01 10:14:43
Pengguna Google,good apk,5,0,2024-10-16 01:58:39
Pengguna Google,luar biasa,5,0,2024-10-04 02:18:24
Pengguna Google,great Job,5,0,2024-10-28 13:48:27
Pengguna Google,keren bet,5,0,2024-10-08 17:32:23
Pengguna Google,SGT bagus,5,0,2024-11-17 00:43:24
Pengguna Google,Google job,5,0,2024-10-03 09:17:10
Pengguna Google,keren top,5,0,2024-10-22 13:08:49
Pengguna Google,bagus banget,5,0,2024-10-02 04:13:31
Pengguna Google,sangatt bagusss,5,0,2024-10-08 00:47:04
Pengguna Google,luar biasa,5,0,2024-11-11 11:57:44
Pengguna Google,bagus banget,5,0,2024-11-12 14:17:08
Pengguna Google,sgat membantu,5,0,2024-10-04 10:10:49
Pengguna Google,sangat bagus,5,0,2024-10-05 02:11:04
Pengguna Google,keren banget,5,0,2024-10-08 03:48:53
Pengguna Google,luar biasa,5,0,2024-10-12 08:55:09
Pengguna Google,sangat baik,5,0,2024-11-03 01:48:26
Pengguna Google,sangat bagus,5,0,2024-10-30 03:26:41
Pengguna Google,sangat bagus,5,0,2024-10-22 08:04:11
Pengguna Google,mantap aplikasiny,5,0,2024-10-07 06:07:38
Pengguna Google,sangat bagus,5,0,2024-10-27 13:12:36
Pengguna Google,sangat mantap,5,0,2024-11-09 04:55:28
Pengguna Google,very helpfull,5,0,2024-10-05 12:02:14
Pengguna Google,bagus bangettt,5,0,2024-10-23 19:11:02
Pengguna Google,best AI,5,0,2024-10-07 04:45:43
Pengguna Google,nais application,5,0,2024-10-28 17:07:43
Pengguna Google,sang pintar,5,0,2024-10-11 11:54:26
Pengguna Google,sahabat baruku,5,0,2024-10-06 14:27:27
Pengguna Google,Tetun org,5,0,2024-10-09 13:34:56
Pengguna Google,I like this app,5,0,2024-11-03 13:20:08
Pengguna Google,bagus bgt,5,0,2024-10-28 19:36:53
Pengguna Google,sangat baik,5,0,2024-11-13 03:19:39
Pengguna Google,sangat baik,5,0,2024-10-03 03:23:12
Pengguna Google,sangat baik,5,0,2024-10-14 00:44:45
Pengguna Google,sangat baik,5,0,2024-10-11 23:41:06
Pengguna Google,Best app,5,0,2024-10-01 15:37:07
Pengguna Google,sangat bagus,5,0,2024-10-28 14:09:33
Pengguna Google,sangat bagus,5,0,2024-10-04 15:00:08
Pengguna Google,Luar biasa,5,0,2024-11-06 13:34:11
Pengguna Google,istriku chatGPT,5,0,2024-10-16 01:52:24
Pengguna Google,karena baik,5,0,2024-10-24 04:13:52
Pengguna Google,agus bangat,5,0,2024-11-03 18:10:48
Pengguna Google,sangat Baik,5,0,2024-10-09 04:33:16
Pengguna Google,keren abis,5,0,2024-10-08 06:19:27
Pengguna Google,saya senang,5,0,2024-11-03 16:03:29
Pengguna Google,sangat baikkk,5,0,2024-10-07 11:42:35
Pengguna Google,good apk,5,0,2024-10-02 10:57:24
Pengguna Google,jelas bagus,5,0,2024-10-08 14:18:12
Pengguna Google,mantap gan,5,0,2024-11-02 12:17:12
Pengguna Google,good teknologi,5,0,2024-10-04 02:25:51
Pengguna Google,aplikasi top,5,0,2024-10-16 00:15:03
Pengguna Google,bagus banget,5,0,2024-10-09 03:19:26
Pengguna Google,sangat terbantu,5,0,2024-10-01 14:11:24
Pengguna Google,nicee apps,5,0,2024-10-07 20:45:31
Pengguna Google,bagus bgt,5,0,2024-10-12 01:52:55
Pengguna Google,bagus banget,5,0,2024-11-17 07:54:53
Pengguna Google,mantap bagus,5,0,2024-10-03 08:19:03
Pengguna Google,Puas ai,5,0,2024-10-03 13:27:57
Pengguna Google,sangat revolusioner,5,0,2024-10-26 22:31:11
Pengguna Google,keren banget,5,0,2024-10-29 12:41:40
Pengguna Google,aplikasi bagus,5,0,2024-10-27 12:38:16
Pengguna Google,sanggat good,5,0,2024-11-23 13:29:21
Pengguna Google,temen curhat,5,0,2024-10-29 11:34:51
Pengguna Google,bagus banget,5,0,2024-10-07 12:58:21
Pengguna Google,bwagusss bet,5,0,2024-10-06 01:21:21
Pengguna Google,sangat puas,5,0,2024-11-17 07:45:56
Pengguna Google,sangat bagus,5,0,2024-10-05 02:17:08
Pengguna Google,sangat baguuuussss,5,0,2024-10-04 09:44:35
Pengguna Google,jawaban simple,5,0,2024-10-07 04:17:50
Pengguna Google,cukup bagus,5,0,2024-11-11 17:15:47
Pengguna Google,keren bangett,5,0,2024-10-28 04:38:14
Pengguna Google,sangat bagus,5,0,2024-11-09 23:28:16
Pengguna Google,Bagus banget,5,0,2024-10-14 02:23:14
Pengguna Google,mantap gan,5,0,2024-10-08 13:08:42
Pengguna Google,lebih paham,5,0,2024-10-06 07:19:12
Pengguna Google,verry good,5,0,2024-11-10 20:38:09
Pengguna Google,sangat baik,5,0,2024-10-03 06:46:03
Pengguna Google,sangat bagus,5,0,2024-10-16 06:14:11
Pengguna Google,God job,5,0,2024-10-21 02:32:17
Pengguna Google,bagusss coo,5,0,2024-11-09 12:56:04
Pengguna Google,sangat bagus,5,0,2024-10-21 03:00:37
Pengguna Google,sangat baik,5,0,2024-10-15 08:01:40
Pengguna Google,bagus banget,5,0,2024-10-09 01:26:41
Pengguna Google,sangat bagus,5,0,2024-11-14 09:18:59
Pengguna Google,good application,5,0,2024-11-02 19:26:49
Pengguna Google,mantap wak,5,0,2024-10-08 16:37:14
Pengguna Google,sangat baik,5,0,2024-10-22 11:41:03
Pengguna Google,very great,5,0,2024-11-04 06:59:30
Pengguna Google,mantab gg,5,0,2024-10-04 11:44:54
Pengguna Google,sangat baik,5,0,2024-10-28 01:37:12
Pengguna Google,very good,5,0,2024-10-22 14:51:48
Pengguna Google,tooop okee,5,0,2024-10-02 17:49:02
Pengguna Google,BAGUSSSS BANGETTTT,5,0,2024-10-18 14:55:14
Pengguna Google,sangat baguss,5,0,2024-10-08 13:11:00
Pengguna Google,Good respons,5,0,2024-12-07 16:16:02
Pengguna Google,luar biasa,5,0,2024-10-28 02:22:13
Pengguna Google,sangat bagus,5,0,2024-10-28 00:02:59
Pengguna Google,luar biasa,5,0,2024-10-16 22:44:56
Pengguna Google,bagus bngt,5,0,2024-10-15 06:14:49
Pengguna Google,sangat bagus,5,0,2024-10-13 12:40:42
Pengguna Google,keren banget,5,0,2024-10-28 13:03:06
Pengguna Google,cukup puas,5,0,2024-10-16 02:21:27
Pengguna Google,sangat bagus,5,0,2024-10-20 06:10:51
Pengguna Google,gg parahh,5,0,2024-11-06 13:57:07
Pengguna Google,mantaff bener,5,0,2024-10-23 00:54:53
Pengguna Google,sangatt baguss,5,0,2024-10-02 12:19:07
Pengguna Google,sangat baik,5,0,2024-10-20 02:50:32
Pengguna Google,bagusss banget,5,0,2024-10-01 05:41:21
Pengguna Google,good app,5,0,2024-10-04 03:45:16
Pengguna Google,the best aplication,5,0,2024-11-13 07:33:11
Pengguna Google,bagus banget,5,0,2024-10-08 11:15:40
Pengguna Google,bagus bgt,5,0,2024-10-11 03:27:51
Pengguna Google,TOP sekali,5,0,2024-11-01 10:23:46
Pengguna Google,nice app,5,0,2024-10-30 03:09:31
Pengguna Google,Sangat baik,5,0,2024-10-21 12:55:33
Pengguna Google,nice boy,5,0,2024-10-05 16:52:07
Pengguna Google,gratis dono,5,0,2024-10-19 11:38:11
Pengguna Google,sangat bagus,5,0,2024-10-23 00:20:56
Pengguna Google,Sangat membantuku,5,0,2024-11-14 01:44:33
Pengguna Google,sangat bagus,5,0,2024-10-17 06:03:01
Pengguna Google,Terima kasih,5,0,2024-10-20 15:37:24
Pengguna Google,Mantap banget,5,0,2024-10-05 00:27:17
Pengguna Google,luar biasa,5,0,2024-10-29 06:49:44
Pengguna Google,sanggat keren,5,0,2024-10-02 23:52:16
Pengguna Google,good apk,5,0,2024-10-26 04:33:19
Pengguna Google,sangat mantaaaaaaapppzzz,5,0,2024-10-09 18:13:23
Pengguna Google,Luar biasa,5,0,2024-09-30 10:28:02
Pengguna Google,BAGUS BANGET,5,0,2024-10-11 23:56:02
Pengguna Google,suka bgt,5,0,2024-10-23 03:02:33
Pengguna Google,fast respon,5,0,2024-10-29 21:28:49
Pengguna Google,nice only,5,0,2024-10-07 02:31:49
Pengguna Google,luar biasa,5,0,2024-11-05 00:25:43
Pengguna Google,Saya suka,5,0,2024-10-11 04:47:12
Pengguna Google,bagus gusy,5,0,2025-01-10 16:00:02
Pengguna Google,bagus top,5,0,2024-10-22 08:23:26
Pengguna Google,Sangat baik,5,0,2024-10-04 15:55:32
Pengguna Google,sangat bagus,5,0,2024-10-10 13:03:47
Pengguna Google,bom aplicação,5,0,2024-10-03 18:43:31
Pengguna Google,ok baik,5,0,2024-10-12 16:16:44
Pengguna Google,bgus bgt,5,0,2024-10-30 12:14:16
Pengguna Google,suka banget,5,0,2024-11-02 23:57:13
Pengguna Google,keren coi,5,0,2024-10-03 01:53:08
Pengguna Google,😁😁😊😊😊😁,5,0,2024-10-04 00:36:31
Pengguna Google,👍🚀,5,0,2024-10-08 23:07:56
Pengguna Google,👍🏾👍🏾,5,0,2024-10-26 20:29:11
Pengguna Google,❤❤👍👍,5,0,2024-10-16 12:27:27
Pengguna Google,👍🏻,5,0,2024-10-09 01:00:21
Pengguna Google,👍🏼👍🏼👍🏼,5,0,2024-10-11 02:51:19
Pengguna Google,👌👌👍👍,5,0,2024-10-20 11:51:21
Pengguna Google,👍🏻,5,0,2024-10-09 08:39:21
Pengguna Google,👍🏻,5,0,2024-10-04 11:42:59
Pengguna Google,🙏👍👍👍👍👍👍,5,0,2024-10-17 07:08:56
Pengguna Google,Topp👍👍👍👏,5,0,2024-10-20 00:41:11
Pengguna Google,bagus🥵🥵🥵,5,0,2024-10-03 08:22:12
Pengguna Google,👍,5,0,2024-10-08 02:56:39
Pengguna Google,🤩🤩🤩🤩🤩🤩🤩🤩,5,0,2024-10-26 11:23:06
Pengguna Google,👍,5,0,2024-10-07 06:13:44
Pengguna Google,🔥🔥,5,0,2024-10-03 15:14:37
Pengguna Google,👍👍👍👍👍,5,0,2024-10-21 23:02:11
Pengguna Google,🤗,5,0,2024-11-04 05:09:34
Pengguna Google,👍,5,0,2024-10-03 14:28:22
Pengguna Google,😍,5,0,2024-10-01 05:58:22
Pengguna Google,👍,5,0,2024-11-17 07:21:21
Pengguna Google,👍,5,0,2024-10-05 19:24:19
Pengguna Google,🥰,5,0,2024-11-02 17:12:23
Pengguna Google,👍,5,0,2024-10-21 01:44:19
Pengguna Google,💯,5,0,2024-10-10 13:03:18
Pengguna Google,😗,5,0,2024-11-12 03:09:06
Pengguna Google,👍👍,5,0,2024-10-06 20:03:25
Pengguna Google,👍,5,0,2024-10-05 12:16:10
Pengguna Google,👍👍,5,0,2024-09-30 04:23:15
Pengguna Google,👍,5,0,2024-10-03 12:34:14
Pengguna Google,👌,5,0,2024-10-19 11:57:58
Pengguna Google,🤍🤍🤍🤍🤍,5,0,2024-10-19 10:22:16
Pengguna Google,👍,5,0,2024-10-28 23:58:41
Pengguna Google,amazing 👍🏻👍🏻👍🏻,5,0,2024-10-18 01:19:40
Pengguna Google,Keren...,5,0,2024-10-26 22:21:15
Pengguna Google,bermanfaat................,5,0,2024-11-14 22:44:39
Pengguna Google,ok..,5,0,2024-10-26 07:49:26
Pengguna Google,♥️,5,0,2024-10-06 15:59:50
Pengguna Google,👎,1,0,2024-10-23 02:15:40
Pengguna Google,"Dari semuanya cuman ini yang paling nyaman! Paling nyambung dan ya ampun biar deh bintang yang berbicara, makin kesini ga ada kendala ga ada iklan cuman ngerasa fitur gratis nya itu semakin di singkat walaupun masih bisa akses kerasa aja sih. Tetap seperti ini yaa huhuwwww <3 Jangan ngebug² Jangan jangan duhh ૮₍˃̵֊ ˂̵ ₎ა",5,0,2024-09-28 16:54:56
Pengguna Google,Just 1 image per day ? With sucks drawing ? You kidding me ? And why memory is so limited ?,1,0,2024-09-25 23:31:10
Pengguna Google,"thank you, please never leave me and always be my candle light of knowledge to help me navigate through my ignorance",5,0,2024-09-30 01:43:27
Pengguna Google,Chatgpt broke💀 i have more storage,4,0,2024-09-30 11:42:31
